tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt7726116,tvEpisode,When the Cherry Blossoms Bloom/Small Murmur,When the Cherry Blossoms Bloom/Small Murmur,0,2017,\N,\N,Drama
tt7851500,tvEpisode,Black Hole Apocalypse,Black Hole Apocalypse,0,2018,\N,111,Documentary
tt8176578,movie,Flavors of Youth,Si shi qing chun,0,2018,\N,74,Animation
tt8176578,movie,Flavors of Youth,Si shi qing chun,0,2018,\N,74,Drama
tt8176578,movie,Flavors of Youth,Si shi qing chun,0,2018,\N,74,Romance
tt8753660,movie,Ghost Killers vs. Bloody Mary,Exterminadores do Além Contra a Loira do Banheiro,0,2018,\N,108,Comedy
tt8753660,movie,Ghost Killers vs. Bloody Mary,Exterminadores do Além Contra a Loira do Banheiro,0,2018,\N,108,Horror
tt8792382,tvEpisode,Chaos/Kumakura,Chaos/Kumakura,0,2017,\N,\N,Animation
tt8792382,tvEpisode,Chaos/Kumakura,Chaos/Kumakura,0,2017,\N,\N,Comedy
tt8792382,tvEpisode,Chaos/Kumakura,Chaos/Kumakura,0,2017,\N,\N,Drama
tt8792414,tvEpisode,June/Ladybug Bush: Part 1,June/Ladybug Bush: Part 1,0,2017,\N,\N,Animation
tt8792414,tvEpisode,June/Ladybug Bush: Part 1,June/Ladybug Bush: Part 1,0,2017,\N,\N,Comedy
tt8792414,tvEpisode,June/Ladybug Bush: Part 1,June/Ladybug Bush: Part 1,0,2017,\N,\N,Drama
tt8792422,tvEpisode,Ladybug Bush (Parts 2 & 3)/Feelings,Ladybug Bush (Parts 2 & 3)/Feelings,0,2017,\N,\N,Animation
tt8792422,tvEpisode,Ladybug Bush (Parts 2 & 3)/Feelings,Ladybug Bush (Parts 2 & 3)/Feelings,0,2017,\N,\N,Comedy
tt8792422,tvEpisode,Ladybug Bush (Parts 2 & 3)/Feelings,Ladybug Bush (Parts 2 & 3)/Feelings,0,2017,\N,\N,Drama
tt8792428,tvEpisode,Feelings/Confession,Feelings/Confession,0,2017,\N,\N,Animation
tt8792428,tvEpisode,Feelings/Confession,Feelings/Confession,0,2017,\N,\N,Comedy
tt8792428,tvEpisode,Feelings/Confession,Feelings/Confession,0,2017,\N,\N,Drama
tt8792554,tvEpisode,Small World/Letter,Small World/Letter,0,2017,\N,\N,Animation
tt8792554,tvEpisode,Small World/Letter,Small World/Letter,0,2017,\N,\N,Comedy
tt8792554,tvEpisode,Small World/Letter,Small World/Letter,0,2017,\N,\N,Drama
tt8792564,tvEpisode,Start of the Rainy Season/Hachiya,Start of the Rainy Season/Hachiya,0,2017,\N,\N,Animation
tt8792564,tvEpisode,Start of the Rainy Season/Hachiya,Start of the Rainy Season/Hachiya,0,2017,\N,\N,Comedy
tt8792564,tvEpisode,Start of the Rainy Season/Hachiya,Start of the Rainy Season/Hachiya,0,2017,\N,\N,Drama
tt8792568,tvEpisode,Midday Moon/Adventurers,Midday Moon/Adventurers,0,2017,\N,\N,Animation
tt8792568,tvEpisode,Midday Moon/Adventurers,Midday Moon/Adventurers,0,2017,\N,\N,Comedy
tt8792568,tvEpisode,Midday Moon/Adventurers,Midday Moon/Adventurers,0,2017,\N,\N,Drama
tt8792574,tvEpisode,Kingdom,Kingdom,0,2017,\N,\N,Animation
tt8792574,tvEpisode,Kingdom,Kingdom,0,2017,\N,\N,Comedy
tt8792574,tvEpisode,Kingdom,Kingdom,0,2017,\N,\N,Drama
tt8792582,tvEpisode,Silver Wings/River Scenery,Silver Wings/River Scenery,0,2017,\N,\N,Animation
tt8792582,tvEpisode,Silver Wings/River Scenery,Silver Wings/River Scenery,0,2017,\N,\N,Comedy
tt8792582,tvEpisode,Silver Wings/River Scenery,Silver Wings/River Scenery,0,2017,\N,\N,Drama
tt8792808,tvEpisode,Where the Sun Shines/Small World,Where the Sun Shines/Small World,0,2017,\N,\N,Animation
tt8792808,tvEpisode,Where the Sun Shines/Small World,Where the Sun Shines/Small World,0,2017,\N,\N,Comedy
tt8792808,tvEpisode,Where the Sun Shines/Small World,Where the Sun Shines/Small World,0,2017,\N,\N,Drama
tt8792818,tvEpisode,Black Mist/Light,Black Mist/Light,0,2018,\N,\N,Animation
tt8792818,tvEpisode,Black Mist/Light,Black Mist/Light,0,2018,\N,\N,Comedy
tt8792818,tvEpisode,Black Mist/Light,Black Mist/Light,0,2018,\N,\N,Drama
tt8792824,tvEpisode,Small Palm/Sunny Place,Small Palm/Sunny Place,0,2018,\N,\N,Animation
tt8792824,tvEpisode,Small Palm/Sunny Place,Small Palm/Sunny Place,0,2018,\N,\N,Comedy
tt8792824,tvEpisode,Small Palm/Sunny Place,Small Palm/Sunny Place,0,2018,\N,\N,Drama
tt8792832,tvEpisode,Flowing Away/White Storm: Part 1,Flowing Away/White Storm: Part 1,0,2018,\N,\N,Animation
tt8792832,tvEpisode,Flowing Away/White Storm: Part 1,Flowing Away/White Storm: Part 1,0,2018,\N,\N,Comedy
tt8792832,tvEpisode,Flowing Away/White Storm: Part 1,Flowing Away/White Storm: Part 1,0,2018,\N,\N,Drama
tt8792836,tvEpisode,White Storm (Parts 2-4),White Storm (Parts 2-4),0,2018,\N,\N,Animation
tt8792836,tvEpisode,White Storm (Parts 2-4),White Storm (Parts 2-4),0,2018,\N,\N,Comedy
tt8792836,tvEpisode,White Storm (Parts 2-4),White Storm (Parts 2-4),0,2018,\N,\N,Drama
tt8792844,tvEpisode,White Storm: Part 5/Restart,White Storm: Part 5/Restart,0,2018,\N,\N,Animation
tt8792844,tvEpisode,White Storm: Part 5/Restart,White Storm: Part 5/Restart,0,2018,\N,\N,Comedy
tt8792844,tvEpisode,White Storm: Part 5/Restart,White Storm: Part 5/Restart,0,2018,\N,\N,Drama
tt8792850,tvEpisode,Burnt Field (Parts 1-2),Burnt Field (Parts 1-2),0,2018,\N,\N,Animation
tt8792850,tvEpisode,Burnt Field (Parts 1-2),Burnt Field (Parts 1-2),0,2018,\N,\N,Comedy
tt8792850,tvEpisode,Burnt Field (Parts 1-2),Burnt Field (Parts 1-2),0,2018,\N,\N,Drama
tt8792858,tvEpisode,Burnt Field (Parts 3-4),Burnt Field (Parts 3-4),0,2018,\N,\N,Animation
tt8792858,tvEpisode,Burnt Field (Parts 3-4),Burnt Field (Parts 3-4),0,2018,\N,\N,Comedy
tt8792858,tvEpisode,Burnt Field (Parts 3-4),Burnt Field (Parts 3-4),0,2018,\N,\N,Drama
tt8792864,tvEpisode,Being Here/Summer Vacation: Part 1,Being Here/Summer Vacation: Part 1,0,2018,\N,\N,Animation
tt8792864,tvEpisode,Being Here/Summer Vacation: Part 1,Being Here/Summer Vacation: Part 1,0,2018,\N,\N,Comedy
tt8792864,tvEpisode,Being Here/Summer Vacation: Part 1,Being Here/Summer Vacation: Part 1,0,2018,\N,\N,Drama
tt8792870,tvEpisode,Summer Vacation: Part 2/New Year,Summer Vacation: Part 2/New Year,0,2018,\N,\N,Animation
tt8792870,tvEpisode,Summer Vacation: Part 2/New Year,Summer Vacation: Part 2/New Year,0,2018,\N,\N,Comedy
tt8792870,tvEpisode,Summer Vacation: Part 2/New Year,Summer Vacation: Part 2/New Year,0,2018,\N,\N,Drama
tt8792876,tvEpisode,Passing Time/Spring Comes,Passing Time/Spring Comes,0,2018,\N,\N,Animation
tt8792876,tvEpisode,Passing Time/Spring Comes,Passing Time/Spring Comes,0,2018,\N,\N,Comedy
tt8792876,tvEpisode,Passing Time/Spring Comes,Passing Time/Spring Comes,0,2018,\N,\N,Drama
tt8792878,tvEpisode,The Other House/Child of March Town,The Other House/Child of March Town,0,2018,\N,\N,Animation
tt8792878,tvEpisode,The Other House/Child of March Town,The Other House/Child of March Town,0,2018,\N,\N,Comedy
tt8792878,tvEpisode,The Other House/Child of March Town,The Other House/Child of March Town,0,2018,\N,\N,Drama
tt9103946,tvEpisode,Blitzkrieg,Blitzkrieg,0,2019,\N,50,Documentary
tt9103946,tvEpisode,Blitzkrieg,Blitzkrieg,0,2019,\N,50,History
tt9103946,tvEpisode,Blitzkrieg,Blitzkrieg,0,2019,\N,50,War
tt9103948,tvEpisode,Battle of Britain,Battle of Britain,0,2019,\N,50,Documentary
tt9103948,tvEpisode,Battle of Britain,Battle of Britain,0,2019,\N,50,History
tt9103948,tvEpisode,Battle of Britain,Battle of Britain,0,2019,\N,50,War
tt9103952,tvEpisode,Pearl Harbor,Pearl Harbor,0,2019,\N,50,Documentary
tt9103952,tvEpisode,Pearl Harbor,Pearl Harbor,0,2019,\N,50,History
tt9103952,tvEpisode,Pearl Harbor,Pearl Harbor,0,2019,\N,50,War
tt9103954,tvEpisode,Battle of Midway,Battle of Midway,0,2019,\N,50,Documentary
tt9103954,tvEpisode,Battle of Midway,Battle of Midway,0,2019,\N,50,History
tt9103954,tvEpisode,Battle of Midway,Battle of Midway,0,2019,\N,50,War
tt9103958,tvEpisode,Siege of Stalingrad,Siege of Stalingrad,0,2019,\N,50,Documentary
tt9103958,tvEpisode,Siege of Stalingrad,Siege of Stalingrad,0,2019,\N,50,History
tt9103958,tvEpisode,Siege of Stalingrad,Siege of Stalingrad,0,2019,\N,50,War
tt9103960,tvEpisode,D-Day,D-Day,0,2019,\N,50,Documentary
tt9103960,tvEpisode,D-Day,D-Day,0,2019,\N,50,History
tt9103960,tvEpisode,D-Day,D-Day,0,2019,\N,50,War
tt9103964,tvEpisode,Battle of the Bulge,Battle of the Bulge,0,2019,\N,50,Documentary
tt9103964,tvEpisode,Battle of the Bulge,Battle of the Bulge,0,2019,\N,50,History
tt9103964,tvEpisode,Battle of the Bulge,Battle of the Bulge,0,2019,\N,50,War
tt9103966,tvEpisode,Dresden Firestorm,Dresden Firestorm,0,2019,\N,50,Documentary
tt9103966,tvEpisode,Dresden Firestorm,Dresden Firestorm,0,2019,\N,50,History
tt9103966,tvEpisode,Dresden Firestorm,Dresden Firestorm,0,2019,\N,50,War
tt9103970,tvEpisode,Liberation of Buchenwald,Liberation of Buchenwald,0,2019,\N,50,Documentary
tt9103970,tvEpisode,Liberation of Buchenwald,Liberation of Buchenwald,0,2019,\N,50,History
tt9103970,tvEpisode,Liberation of Buchenwald,Liberation of Buchenwald,0,2019,\N,50,War
tt9103988,tvEpisode,Hiroshima,Hiroshima,0,2019,\N,50,Documentary
tt9103988,tvEpisode,Hiroshima,Hiroshima,0,2019,\N,50,History
tt9103988,tvEpisode,Hiroshima,Hiroshima,0,2019,\N,50,War
